stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
SEESPE,,"Espace Santé",43.104029,5.853758,,,0,,,1,,
SEESPO,,"Espace Santé",43.103951,5.853559,,,0,,,1,,
SEETON,,Etourneau,43.098301,5.895054,,,0,,,1,,
SEETOS,,Etourneau,43.098333,5.895625,,,0,,,1,,
SEEURE,,Europe,43.114104,5.858567,,,0,,,1,,
SEEURO,,Europe,43.113981,5.858399,,,0,,,1,,
SEFABO,,Fabrégas,43.071896,5.871986,,,0,,,1,,
SEFLON,,Floréal,43.114506,5.862186,,,0,,,1,,
SEFLOS,,Floréal,43.114639,5.861199,,,0,,,1,,
SEGAGE,,Gagarine,43.105926,5.878784,,,0,,,1,,
SEGAGO,,Gagarine,43.10597,5.878562,,,0,,,1,,
SEGARE,,"Gare (Seyne/Six Fours)",43.11708,5.878473,,,0,,,1,,
SEGARN,,"Gare (Seyne/Six Fours)",43.116392,5.878487,,,0,,,1,,
SEGARO,,"Gare (Seyne/Six Fours)",43.116847,5.87783,,,0,,,1,,
SEGARS,,"Gare (Seyne/Six Fours)",43.116508,5.878265,,,0,,,1,,
SEGART,,"Gare (Seyne/Six Fours)",43.116736,5.876714,,,0,,,1,,
SEGOLS,,Golfe,43.076519,5.880154,,,0,,,1,,
SEGVEE,,"Gai Versant",43.112019,5.877841,,,0,,,1,,
SEGVEO,,"Gai Versant",43.111767,5.877713,,,0,,,1,,
SEHERE,,L'Herminier,43.087478,5.890949,,,0,,,1,,
SEHERO,,L'Herminier,43.087257,5.890859,,,0,,,1,,
SEHOPE,,"Hôpital (La Seyne)",43.109071,5.87053,,,0,,,1,,
SEHOPO,,"Hôpital (La Seyne)",43.108958,5.870415,,,0,,,1,,
SEHORE,,Horizons,43.100387,5.901291,,,0,,,1,,
SEHORO,,Horizons,43.100223,5.901097,,,0,,,1,,
SEHOTE,,Hôtels,43.106303,5.850944,,,0,,,1,,
SEHOTO,,Hôtels,43.106255,5.850886,,,0,,,1,,
SEIVAE,,Ivaldi,43.089065,5.881521,,,0,,,1,,
SEIVAO,,Ivaldi,43.088866,5.881414,,,0,,,1,,
SEJANE,,Janas,43.07358,5.857299,,,0,,,1,,
SEJANO,,Janas,43.073696,5.857172,,,0,,,1,,
SEKENN,,Kennedy,43.099225,5.884285,,,0,,,1,,
SEKENS,,Kennedy,43.098517,5.884119,,,0,,,1,,
SELAFE,,Laffran,43.09439,5.876906,,,0,,,1,,
SELAFO,,Laffran,43.093861,5.876178,,,0,,,1,,
SELAGE,,Lagrange,43.083577,5.891511,,,0,,,1,,
SELAGO,,Lagrange,43.083708,5.891448,,,0,,,1,,
SELAIE,,Laiterie,43.085766,5.897311,,,0,,,1,,
SELAIO,,Laiterie,43.085627,5.896992,,,0,,,1,,
SELANE,,Langevin,43.115359,5.854513,,,0,,,1,,
SELANN,,Langevin,43.115414,5.853905,,,0,,,1,,
SELANS,,Langevin,43.11525,5.854634,,,0,,,1,,
SELBAE,,"La Barre (La Seyne)",43.09901,5.882597,,,0,,,1,,
SELBAO,,"La Barre (La Seyne)",43.098955,5.882432,,,0,,,1,,
SELBEE,,"Lycée Beaussier",43.098502,5.879392,,,0,,,1,,
SELBEO,,"Lycée Beaussier",43.099138,5.879734,,,0,,,1,,
SELERN,,Léry,43.109502,5.849287,,,0,,,1,,
SELERS,,Léry,43.109288,5.850084,,,0,,,1,,
SELMAO,,"Le Mai",43.070956,5.854085,,,0,,,1,,
SELOUE,,"Pas du Loup",43.082876,5.88195,,,0,,,1,,
SELOUN,,"Pas du Loup",43.081918,5.883612,,,0,,,1,,
SELOUO,,"Pas du Loup",43.08327,5.881644,,,0,,,1,,
SELOUS,,"Pas du Loup",43.082084,5.882566,,,0,,,1,,
SEMAIE,,"Mairie (La Seyne)",43.102625,5.881757,,,0,,,1,,
SEMANN,,Manteau,43.093577,5.906188,,,0,,,1,,
SEMANS,,Manteau,43.09343,5.906409,,,0,,,1,,
SEMARE,,Marsouin,43.093628,5.881825,,,0,,,1,,
SEMARO,,Marsouin,43.093427,5.881224,,,0,,,1,,
SEMAZS,,Mazen,43.104409,5.877337,,,0,,,1,,
SEMEDE,,"Médiathèque (La Seyne)",43.111026,5.870827,,,0,,,1,,
SEMEDO,,"Médiathèque (La Seyne)",43.110972,5.87073,,,0,,,1,,
SEMESN,,Messidor,43.108645,5.862155,,,0,,,1,,
SEMESS,,Messidor,43.108805,5.8616,,,0,,,1,,
SEMOIT,,"Mont des Oiseaux",43.096738,5.895022,,,0,,,1,,
SEMOUE,,"Moulières (La Seyne)",43.080657,5.858859,,,0,,,1,,
SEMOUO,,"Moulières (La Seyne)",43.080306,5.858808,,,0,,,1,,
SEMPTE,,Montplaisant,43.093218,5.889798,,,0,,,1,,
SEMPTO,,Montplaisant,43.092617,5.890521,,,0,,,1,,
SEMTAN,,"Maisons de Tamaris",43.089054,5.894129,,,0,,,1,,
SEMTAS,,"Maisons de Tamaris",43.088993,5.894261,,,0,,,1,,
SEMTTE,,Manette,43.082284,5.857465,,,0,,,1,,
SEMTTO,,Manette,43.082123,5.857479,,,0,,,1,,
SEMVIN,,"Mar Vivo",43.081215,5.887002,,,0,,,1,,
SEMVIS,,"Mar Vivo",43.081087,5.887126,,,0,,,1,,
SENDMN,,"ND de la Mer",43.083146,5.888717,,,0,,,1,,
SENDMS,,"ND de la Mer",43.083275,5.889202,,,0,,,1,,
SEOISN,,Oiseaux,43.099348,5.89498,,,0,,,1,,
SEOISS,,Oiseaux,43.099189,5.895401,,,0,,,1,,
SEPAGN,,Pagnol,43.09876,5.904186,,,0,,,1,,
SEPAGS,,Pagnol,43.098644,5.904506,,,0,,,1,,
SEPALE,,"Palmiers (La Seyne)",43.073996,5.872965,,,0,,,1,,
SEPALO,,"Palmiers (La Seyne)",43.074009,5.872894,,,0,,,1,,
SEPAQN,,"Parc Aquatique",43.104651,5.8524,,,0,,,1,,
SEPAQS,,"Parc Aquatique",43.104554,5.852551,,,0,,,1,,
SEPARN,,"Paradis (La Seyne)",43.088696,5.859457,,,0,,,1,,
SEPARS,,"Paradis (La Seyne)",43.088652,5.859339,,,0,,,1,,
SEPCHN,,"Porte des Chantiers",43.10115,5.886679,,,0,,,1,,
SEPCHS,,"Porte des Chantiers",43.101014,5.887121,,,0,,,1,,
SEPELE,,"Pêle Mêle",43.111199,5.862335,,,0,,,1,,
SEPELO,,"Pêle Mêle",43.111202,5.862128,,,0,,,1,,
SEPEMS,,"Ponton Espace Marine",43.102439,5.889641,,,0,,,1,,
SEPETE,,Pétin,43.105219,5.875535,,,0,,,1,,
SEPETO,,Pétin,43.104944,5.875262,,,0,,,1,,
SEPEYN,,Peyre,43.106689,5.873178,,,0,,,1,,
SEPEYS,,Peyre,43.106647,5.873411,,,0,,,1,,
SEPHAN,,"Phar 83",43.088598,5.861053,,,0,,,1,,
SEPLAN,,Plane,43.09242,5.902201,,,0,,,1,,
SEPLAS,,Plane,43.092426,5.902422,,,0,,,1,,
SEPLNN,,Plaines,43.083757,5.875436,,,0,,,1,,
SEPLNS,,Plaines,43.083596,5.874554,,,0,,,1,,
SEPLOE,,"Père Louis",43.098017,5.907294,,,0,,,1,,
SEPLOO,,"Père Louis",43.097514,5.907159,,,0,,,1,,
SEPOBE,,"Port de Brégaillon",43.112508,5.883501,,,0,,,1,,
SEPOBO,,"Port de Brégaillon",43.113225,5.883397,,,0,,,1,,
SEPORO,,"Port (La Seyne)",43.100583,5.882201,,,0,,,1,,
SEPRCE,,Parc,43.085298,5.891355,,,0,,,1,,
SEPRCO,,Parc,43.084942,5.891326,,,0,,,1,,
SEPSAS,,"Ponton Sablettes",43.080522,5.896488,,,0,,,1,,
SEPSES,,"Ponton Seyne",43.102303,5.881899,,,0,,,1,,
SEPTAO,,"Ponton Tamaris",43.090966,5.901091,,,0,,,1,,
SEPTNE,,Platanes,43.09907,5.897702,,,0,,,1,,
SEPTNO,,Platanes,43.099049,5.897647,,,0,,,1,,
SEREGN,,Régina,43.099012,5.901108,,,0,,,1,,
SEREGS,,Régina,43.098942,5.901256,,,0,,,1,,
SERESN,,"Restanques (La Seyne)",43.099003,5.894943,,,0,,,1,,
SERESS,,"Restanques (La Seyne)",43.098983,5.89482,,,0,,,1,,
SERIVE,,"Rives d'Or",43.081809,5.894445,,,0,,,1,,
SERIVN,,"Rives d'Or",43.081228,5.893532,,,0,,,1,,
SERIVO,,"Rives d'Or",43.081673,5.894245,,,0,,,1,,
SERIVS,,"Rives d'Or",43.081126,5.893776,,,0,,,1,,
SEROLO,,Rollin,43.10332,5.879999,,,0,,,1,,
SEROUE,,"Rouve (Corniche Giovannini)",43.101699,5.899421,,,0,,,1,,
SEROUO,,"Rouve (Corniche Giovannini)",43.101843,5.899105,,,0,,,1,,
SEROYE,,"Campagne Roy",43.076419,5.858996,,,0,,,1,,
SEROYO,,"Campagne Roy",43.076244,5.858798,,,0,,,1,,
SERVEE,,Rouve,43.102089,5.897163,,,0,,,1,,
SERVEO,,Rouve,43.102023,5.897141,,,0,,,1,,
SESABN,,Sablettes,43.080484,5.896468,,,0,,,1,,
SESABS,,Sablettes,43.080317,5.896517,,,0,,,1,,
SESABT,,"Sablettes Terminus",43.080492,5.896449,,,0,,,1,,
SESANN,,Sand,43.092095,5.892417,,,0,,,1,,
SESANS,,Sand,43.0918,5.893209,,,0,,,1,,
SESBON,,Sous-Bois,43.091658,5.872235,,,0,,,1,,
SESBOS,,Sous-Bois,43.091503,5.872106,,,0,,,1,,
SESEYN,,"La Seyne",43.101175,5.890552,,,0,,,1,,
SESEYS,,"La Seyne",43.101171,5.89095,,,0,,,1,,
SESHOE,,"St Honorat",43.095109,5.87698,,,0,,,1,,
SESHOO,,"St Honorat",43.094952,5.876926,,,0,,,1,,
SESJEN,,"St Jean (La Seyne)",43.107077,5.865004,,,0,,,1,,
SESJES,,"St Jean (La Seyne)",43.107069,5.864724,,,0,,,1,,
SESLAN,,"St Laurent",43.111835,5.867661,,,0,,,1,,
SESLAS,,"St Laurent",43.111603,5.868347,,,0,,,1,,
SESMAE,,"Stade Marquet",43.109167,5.877335,,,0,,,1,,
SESMAO,,"Stade Marquet",43.108896,5.877202,,,0,,,1,,
SESTAN,,Stalingrad,43.105203,5.869085,,,0,,,1,,
SESTAS,,Stalingrad,43.104666,5.87004,,,0,,,1,,
SETETE,,"Terrasses Tamaris",43.095063,5.900104,,,0,,,1,,
SETETO,,"Terrasses Tamaris",43.095075,5.900023,,,0,,,1,,
SETISN,,Tisot,43.113924,5.865596,,,0,,,1,,
SETISS,,Tisot,43.113838,5.865763,,,0,,,1,,
SETOUS,,Tourterelle,43.096993,5.89599,,,0,,,1,,
SETRAE,,Transformateur,43.081774,5.879018,,,0,,,1,,
SETRAN,,Transformateur,43.082681,5.878415,,,0,,,1,,
SETRAO,,Transformateur,43.081801,5.878953,,,0,,,1,,
SETRAS,,Transformateur,43.082548,5.878527,,,0,,,1,,
SETURN,,Turbines,43.101612,5.893783,,,0,,,1,,
SETURS,,Turbines,43.101643,5.894079,,,0,,,1,,
SEVIGN,,Vignelongue,43.105726,5.856664,,,0,,,1,,
SEVIGS,,Vignelongue,43.105019,5.855963,,,0,,,1,,
SEVRNN,,"La Verne",43.074857,5.875585,,,0,,,1,,
SEVRNS,,"La Verne",43.074715,5.875324,,,0,,,1,,
SEWALN,,Wallon,43.114297,5.869058,,,0,,,1,,
SEWALS,,Wallon,43.113836,5.868625,,,0,,,1,,
SIAIGE,,Aiguebelle,43.101808,5.827186,,,0,,,1,,
SIAIGO,,Aiguebelle,43.10175,5.827093,,,0,,,1,,
SIAUDN,,Audibert,43.090809,5.848319,,,0,,,1,,
SIAUDS,,Audibert,43.090801,5.848061,,,0,,,1,,
SIAUGE,,Augias,43.109276,5.827857,,,0,,,1,,
SIAUGO,,Augias,43.109226,5.827765,,,0,,,1,,
SIAUSE,,Aussel,43.098925,5.827972,,,0,,,1,,
SIAUSO,,Aussel,43.098903,5.82787,,,0,,,1,,
SIAVEE,,Avenir,43.115486,5.842356,,,0,,,1,,
SIAVEO,,Avenir,43.115266,5.842266,,,0,,,1,,
SIBAIE,,Baigneurs,43.091035,5.811177,,,0,,,1,,
SIBAIO,,Baigneurs,43.090369,5.810806,,,0,,,1,,
SIBARE,,Barras,43.089482,5.829669,,,0,,,1,,
SIBARO,,Barras,43.089493,5.829476,,,0,,,1,,
SIBEAN,,Beaugency,43.091357,5.844796,,,0,,,1,,
SIBEAS,,Beaugency,43.091264,5.844862,,,0,,,1,,
SIBEBN,,"Bernard Bas",43.108672,5.833128,,,0,,,1,,
SIBOGN,,Bonnegrâce,43.112664,5.812151,,,0,,,1,,
SIBRUE,,"Le Brusc",43.071185,5.794589,,,0,,,1,,
SIBUCN,,Bucarin,43.104365,5.818323,,,0,,,1,,
SIBUCS,,Bucarin,43.103604,5.819301,,,0,,,1,,
SICARN,,Carredon,43.107473,5.820206,,,0,,,1,,
SICARS,,Carredon,43.107454,5.819986,,,0,,,1,,
SICCAS,,CCAS,43.091859,5.842672,,,0,,,1,,
SICFFE,,"Collège F Fillol",43.097424,5.826245,,,0,,,1,,
SICFFO,,"Collège F Fillol",43.097232,5.826274,,,0,,,1,,
SICFOE,,"Chemin du Fort",43.094904,5.847381,,,0,,,1,,
SICFOO,,"Chemin du Fort",43.094968,5.847245,,,0,,,1,,
SICHAN,,"Chapelle (Six Fours)",43.111132,5.827111,,,0,,,1,,
SICHAS,,"Chapelle (Six Fours)",43.110599,5.828148,,,0,,,1,,
SICMAE,,"Ch. Malogineste",43.081028,5.819045,,,0,,,1,,
SICMAO,,"Ch. Malogineste",43.081405,5.819269,,,0,,,1,,
SICMAS,,"Ch. Malogineste",43.081224,5.818759,,,0,,,1,,
SICODN,,Coudoulière,43.101212,5.823403,,,0,,,1,,
SICODS,,Coudoulière,43.101046,5.823465,,,0,,,1,,
SICOLE,,"Colline (Six Fours)",43.115586,5.811682,,,0,,,1,,
SICOLO,,"Colline (Six Fours)",43.114947,5.81186,,,0,,,1,,
SICORE,,Courtaude,43.086933,5.825879,,,0,,,1,,
SICORO,,Courtaude,43.086658,5.825217,,,0,,,1,,
SICRAE,,"Ch. Rayolet",43.086857,5.814968,,,0,,,1,,
SICRAO,,"Ch. Rayolet",43.087026,5.81511,,,0,,,1,,
SICROO,,"Le Cros",43.078796,5.804304,,,0,,,1,,
SICSIN,,"Cap Sicié",43.113113,5.817662,,,0,,,1,,
SICSIS,,"Cap Sicié",43.113049,5.817591,,,0,,,1,,
SICUBN,,"Curet Bas",43.093713,5.824301,,,0,,,1,,
SICUBS,,"Curet Bas",43.09347,5.824399,,,0,,,1,,
SICUHE,,"Curet Haut",43.0947,5.830082,,,0,,,1,,
SICUHO,,"Curet Haut",43.094503,5.829834,,,0,,,1,,
SIDENE,,Denans,43.097153,5.850754,,,0,,,1,,
SIDENO,,Denans,43.096682,5.849819,,,0,,,1,,
SIEBIN,,"El Biard",43.109429,5.830949,,,0,,,1,,
SIEBIS,,"El Biard",43.109147,5.831246,,,0,,,1,,
SIEHAN,,"Estève Haut",43.112827,5.823878,,,0,,,1,,
SIEHAS,,"Estève Haut",43.112753,5.823925,,,0,,,1,,
SIEMBE,,"Embarcadère (Brusc)",43.075524,5.801915,,,0,,,1,,
SIEMBO,,"Embarcadère (Brusc)",43.076224,5.803066,,,0,,,1,,
SIENTN,,Entreprises,43.11738,5.845224,,,0,,,1,,
SIENTS,,Entreprises,43.117256,5.845376,,,0,,,1,,
SIEURN,,L'Europe,43.117464,5.842441,,,0,,,1,,
SIEURS,,L'Europe,43.117422,5.842782,,,0,,,1,,
SIFAIE,,Faïsses,43.078933,5.809855,,,0,,,1,,
SIFAIO,,Faïsses,43.078565,5.809404,,,0,,,1,,
SIFFIN,,"Font de Fillol",43.098855,5.827251,,,0,,,1,,
SIFFIO,,"Font de Fillol",43.097965,5.826743,,,0,,,1,,
SIFFIS,,"Font de Fillol",43.098105,5.8281,,,0,,,1,,
SIGABN,,Gabois,43.096251,5.831369,,,0,,,1,,
SIGABS,,Gabois,43.096313,5.831112,,,0,,,1,,
SIGALN,,Galets,43.114297,5.814991,,,0,,,1,,
SIGALS,,Galets,43.114264,5.814817,,,0,,,1,,
SIHOIE,,"Les Hoirs",43.103782,5.812902,,,0,,,1,,
SIHOIO,,"Les Hoirs",43.103082,5.812847,,,0,,,1,,
SIHVIN,,"Hôtel de Ville (Six Fours)",43.0936,5.840585,,,0,,,1,,
SIHVIS,,"Hôtel de Ville (Six Fours)",43.093391,5.84092,,,0,,,1,,
SIJACN,,Jacquet,43.083371,5.81345,,,0,,,1,,
SIJACS,,Jacquet,43.083253,5.81327,,,0,,,1,,
SIJAUE,,Jaumard,43.084185,5.822698,,,0,,,1,,
SIJAUO,,Jaumard,43.084206,5.822579,,,0,,,1,,
SILELO,,Lelièvre,43.0897,5.8484,,,0,,,1,,
SILELS,,Lelièvre,43.089583,5.848453,,,0,,,1,,
SILPCO,,"LEP Coudoulière",43.098517,5.820479,,,0,,,1,,
SIMAIN,,"Le Mail",43.077131,5.804779,,,0,,,1,,
SIMAIS,,"Le Mail",43.076611,5.806272,,,0,,,1,,
SIMALE,,Malogineste,43.082805,5.812106,,,0,,,1,,
SIMALO,,Malogineste,43.082969,5.811955,,,0,,,1,,
SIMARE,,Marestan,43.0854,5.807901,,,0,,,1,,
SIMARO,,Marestan,43.084291,5.807356,,,0,,,1,,
SIMASE,,Mascotte,43.0897,5.844399,,,0,,,1,,
SIMASN,,Mascotte,43.089599,5.844379,,,0,,,1,,
SIMEDE,,Méditerranée,43.100928,5.812202,,,0,,,1,,
SIMEDO,,Méditerranée,43.100869,5.812086,,,0,,,1,,
SIMILE,,Millone,43.110222,5.846836,,,0,,,1,,
SIMILO,,Millone,43.110192,5.846548,,,0,,,1,,
SIMIME,,"Mimosas (Six Fours)",43.10041,5.853438,,,0,,,1,,
SIMIMO,,"Mimosas (Six Fours)",43.099995,5.85297,,,0,,,1,,
SIMOUN,,Mouton,43.088429,5.852913,,,0,,,1,,
SIMOUS,,Mouton,43.088483,5.852651,,,0,,,1,,
SINEGN,,Négadoux,43.108221,5.843928,,,0,,,1,,
SINEGO,,Négadoux,43.108568,5.843049,,,0,,,1,,
SINEGS,,Négadoux,43.108086,5.842497,,,0,,,1,,
SIOURN,,Oursins,43.113832,5.820091,,,0,,,1,,
SIOURS,,Oursins,43.113543,5.82048,,,0,,,1,,
SIPALN,,"Av des Palmiers",43.077737,5.809475,,,0,,,1,,
SIPALS,,"Av des Palmiers",43.077609,5.808832,,,0,,,1,,
SIPBON,,"Plage Bonnegrâce",43.11571,5.807984,,,0,,,1,,
SIPBOS,,"Plage Bonnegrâce",43.115685,5.807714,,,0,,,1,,
SIPBRE,,"Port du Brusc",43.0743,5.79993,,,0,,,1,,
SIPBRO,,"Port du Brusc",43.074432,5.799346,,,0,,,1,,
SIPCOE,,"Port Coudoulière",43.096799,5.812602,,,0,,,1,,
SIPCOO,,"Port Coudoulière",43.097082,5.812338,,,0,,,1,,
SIPERN,,Pertuade,43.108434,5.836895,,,0,,,1,,
SIPERS,,Pertuade,43.108067,5.838163,,,0,,,1,,
SIPTBN,,"Pont du Brusc",43.094615,5.834757,,,0,,,1,,
SIPTBS,,"Pont du Brusc",43.094274,5.836045,,,0,,,1,,
SIPUEE,,Puerats,43.088839,5.81917,,,0,,,1,,
SIPUEO,,Puerats,43.088774,5.818995,,,0,,,1,,
SIRAIE,,"Raimu (Six Fours)",43.105646,5.826755,,,0,,,1,,
SIRAIO,,"Raimu (Six Fours)",43.10576,5.826702,,,0,,,1,,
SIRAYE,,Rayolet,43.087492,5.80976,,,0,,,1,,
SIRAYO,,Rayolet,43.087684,5.809733,,,0,,,1,,
SIREPE,,Repentance,43.090712,5.821755,,,0,,,1,,
SIREPO,,Repentance,43.090635,5.82148,,,0,,,1,,
SIROBE,,"Roches Blanches",43.076475,5.815775,,,0,,,1,,
SIROBO,,"Roches Blanches",43.076492,5.815648,,,0,,,1,,
SIROPN,,"Rocade des Playes",43.108623,5.828134,,,0,,,1,,
SIROPS,,"Rocade des Playes",43.10827,5.826948,,,0,,,1,,
SIRPPT,,Reppe,43.117584,5.81168,,,0,,,1,,
SIRSOE,,"Rayons de Soleil",43.10731,5.814334,,,0,,,1,,
SIRSOO,,"Rayons de Soleil",43.107217,5.814202,,,0,,,1,,
SISAUN,,Sauviou,43.107943,5.815717,,,0,,,1,,
SISAUS,,Sauviou,43.107861,5.815725,,,0,,,1,,
SISBAE,,"Square des Bains",43.110094,5.813901,,,0,,,1,,
SISBAO,,"Square des Bains",43.110487,5.812564,,,0,,,1,,
SISCEE,,"Square Cesmat",43.113043,5.81259,,,0,,,1,,
SISCEO,,"Square Cesmat",43.112549,5.81149,,,0,,,1,,
SISVEE,,"Stade du Verger",43.093438,5.844448,,,0,,,1,,
SISVEO,,"Stade du Verger",43.093379,5.843517,,,0,,,1,,
SIZAPE,,"ZA Playes",43.115335,5.848833,,,0,,,1,,
SIZAPO,,"ZA Playes",43.11532,5.848707,,,0,,,1,,
SMASIN,,"Ste Asile",43.075044,5.908087,,,0,,,1,,
SMASIO,,"Ste Asile",43.073716,5.90804,,,0,,,1,,
SMBAON,,Baou,43.072611,5.913793,,,0,,,1,,
SMBATE,,"Bar Tabac",43.077937,5.928817,,,0,,,1,,
SMBATO,,"Bar Tabac",43.077838,5.928836,,,0,,,1,,
SMCABO,,Cabestan,43.07423,5.928636,,,0,,,1,,
SMCARN,,Caravelle,43.07401,5.930781,,,0,,,1,,
SMCARS,,Caravelle,43.073973,5.930789,,,0,,,1,,
SMCLEE,,Clément,43.075309,5.927886,,,0,,,1,,
SMCLEO,,Clément,43.075088,5.927855,,,0,,,1,,
SMCSGE,,"Creux St Georges",43.079557,5.926848,,,0,,,1,,
SMCSGO,,"Creux St Georges",43.079749,5.926563,,,0,,,1,,
SMFIGN,,Figuiers,43.074156,5.910986,,,0,,,1,,
SMGEOE,,"St Georges",43.074474,5.932709,,,0,,,1,,
SMGEOO,,"St Georges",43.074409,5.932438,,,0,,,1,,
SMHSMT,,"Hauts de St Mandrier",43.076386,5.933887,,,0,,,1,,
SMMAIN,,"Mairie (St Mandrier)",43.076916,5.92846,,,0,,,1,,
SMMARE,,Marégau,43.071665,5.907335,,,0,,,1,,
SMMIMN,,Mimosas,43.077956,5.925334,,,0,,,1,,
SMMIMS,,Mimosas,43.077907,5.925455,,,0,,,1,,
SMNOUS,,Nouméa,43.071911,5.912237,,,0,,,1,,
SMORVO,,"E. d'Orves",43.076797,5.927176,,,0,,,1,,
SMPEMS,,"P.E.M.  Pôle Ecoles Méditérranée",43.082349,5.929954,,,0,,,1,,
SMPINN,,"Pin Rolland",43.077096,5.90624,,,0,,,1,,
SMPINO,,"Pin Rolland",43.077448,5.904885,,,0,,,1,,
SMPINS,,"Pin Rolland",43.076991,5.906405,,,0,,,1,,
SMPPRO,,"Ponton Président",43.079246,5.925082,,,0,,,1,,
SMPREE,,Président,43.078932,5.923358,,,0,,,1,,
SMPREO,,Président,43.079238,5.923035,,,0,,,1,,
SMPSMS,,"Ponton St Mandrier",43.07841,5.928086,,,0,,,1,,
SMSMAT,,"St Mandrier",43.081154,5.9269,,,0,,,1,,
SMVBOE,,"Vert Bois",43.078205,5.911041,,,0,,,1,,
SMVBOO,,"Vert Bois",43.078177,5.910651,,,0,,,1,,
TO14JS,,"14 Juillet",43.123872,5.968374,,,0,,,1,,
TO3PIN,,"3 Pins (Ste Anne)",43.135471,5.932679,,,0,,,1,,
TO3PIO,,"3 Pins (Ste Anne)",43.135939,5.932797,,,0,,,1,,
TO4ROO,,"4 ch.des Routes",43.152917,5.903886,,,0,,,1,,
TOACAO,,Acacias,43.133268,5.88009,,,0,,,1,,
TOADRE,,Audrain,43.143926,5.891223,,,0,,,1,,
TOADRO,,Audrain,43.143513,5.891293,,,0,,,1,,
TOAGUN,,Aguillon,43.115864,5.948738,,,0,,,1,,
TOAGUS,,Aguillon,43.115851,5.948599,,,0,,,1,,
TOAICE,,Aicard,43.114739,5.942613,,,0,,,1,,
TOAICO,,Aicard,43.114571,5.940894,,,0,,,1,,
TOAMEE,,Ameniers,43.116519,5.980959,,,0,,,1,,
TOAMEO,,Ameniers,43.116417,5.980778,,,0,,,1,,
TOAMIN,,Amigas,43.121898,5.942507,,,0,,,1,,
TOAMIS,,Amigas,43.122182,5.94382,,,0,,,1,,
TOAMON,,Amouretti,43.11693,5.967569,,,0,,,1,,
TOAMOS,,Amouretti,43.116812,5.967239,,,0,,,1,,
TOAMPN,,Ampère,43.132154,5.962163,,,0,,,1,,
TOAMPS,,Ampère,43.132301,5.96271,,,0,,,1,,
TOAQUN,,Aquila,43.159678,5.921807,,,0,,,1,,
TOAREN,,Arènes,43.135249,5.900674,,,0,,,1,,
TOARES,,Arènes,43.134955,5.90117,,,0,,,1,,
TOARTO,,"Artillerie de Marine",43.112361,5.932416,,,0,,,1,,
TOASPE,,Asphodèles,43.14553,5.890565,,,0,,,1,,
TOASPO,,Asphodèles,43.145389,5.890552,,,0,,,1,,
TOASSN,,Assomption,43.124883,5.960259,,,0,,,1,,
TOASSS,,Assomption,43.124809,5.960344,,,0,,,1,,
TOAUDE,,Audéoud,43.117529,5.946225,,,0,,,1,,
TOAUDN,,Audéoud,43.117607,5.947227,,,0,,,1,,
TOAUDO,,Audéoud,43.11761,5.946122,,,0,,,1,,
TOAUDS,,Audéoud,43.117582,5.947385,,,0,,,1,,
TOBACO,,"Bon Accueil",43.113004,5.945701,,,0,,,1,,
TOBAGE,,Baguiers,43.14958,5.902747,,,0,,,1,,
TOBAGO,,Baguiers,43.150254,5.902731,,,0,,,1,,
TOBALN,,Balcons,43.139493,5.923752,,,0,,,1,,
TOBALS,,Balcons,43.139372,5.924424,,,0,,,1,,
TOBARN,,Baratier,43.112448,5.967963,,,0,,,1,,
TOBARS,,Baratier,43.112342,5.967848,,,0,,,1,,
TOBBSE,,Barbès,43.135452,5.916254,,,0,,,1,,
TOBBSO,,Barbès,43.134701,5.91646,,,0,,,1,,
TOBCAE,,Beaucaire,43.134806,5.882554,,,0,,,1,,
TOBCAI,,Beaucaire,43.134761,5.882622,,,0,,,1,,
TOBCAO,,Beaucaire,43.134512,5.882338,,,0,,,1,,
TOBCAT,,Beaucaire,43.134885,5.88277,,,0,,,1,,
TOBDFN,,"Bd du Faron",43.135581,5.929465,,,0,,,1,,
TOBDFS,,"Bd du Faron",43.135546,5.929211,,,0,,,1,,
TOBEGE,,Béguin,43.115764,5.96063,,,0,,,1,,
TOBEGO,,Béguin,43.115698,5.960523,,,0,,,1,,
TOBEGS,,Béguin,43.116012,5.960229,,,0,,,1,,
TOBELE,,"Bel Air",43.141629,5.902221,,,0,,,1,,
TOBELO,,"Bel Air",43.141407,5.902504,,,0,,,1,,
TOBFNF,,"Bas Faron",43.135435,5.926845,,,0,,,1,,
TOBFNN,,"Bas Faron",43.135468,5.926831,,,0,,,1,,
TOBFNS,,"Bas Faron",43.135596,5.926941,,,0,,,1,,
TOBFNT,,"Bas Faron",43.135435,5.926845,,,0,,,1,,
TOBGLN,,Bourgarel,43.113172,5.97947,,,0,,,1,,
TOBGLS,,Bourgarel,43.113094,5.979626,,,0,,,1,,
TOBGNN,,Bergonie,43.128203,5.955602,,,0,,,1,,
TOBGNS,,Bergonie,43.12834,5.956545,,,0,,,1,,
TOBHAS,,"Bir Hakeim",43.121095,5.942016,,,0,,,1,,
TOBHBE,,"Bonnes Herbes",43.14811,5.888873,,,0,,,1,,
TOBIDN,,Bidouré,43.128409,5.916232,,,0,,,1,,
TOBIDS,,Bidouré,43.128445,5.915309,,,0,,,1,,
